"time","units","value","year","month","model","experiment","variable","ensemble","method_used"
19450716.5,"mol m-3",0.208477541804314,"1945","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19450816.5,"mol m-3",0.20764271914959,"1945","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19450916,"mol m-3",0.207755699753761,"1945","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19451016.5,"mol m-3",0.208095088601112,"1945","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19451116,"mol m-3",0.208451524376869,"1945","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19451216.5,"mol m-3",0.209714621305466,"1945","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19460116.5,"mol m-3",0.210595995187759,"1946","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19460215,"mol m-3",0.210349187254906,"1946","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19460316.5,"mol m-3",0.210147753357887,"1946","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19460416,"mol m-3",0.209905251860619,"1946","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19460516.5,"mol m-3",0.209565594792366,"1946","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19460616,"mol m-3",0.209834441542625,"1946","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19460716.5,"mol m-3",0.209023252129555,"1946","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19460816.5,"mol m-3",0.208062872290611,"1946","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19460916,"mol m-3",0.207917466759682,"1946","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19461016.5,"mol m-3",0.208231315016747,"1946","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19461116,"mol m-3",0.208865493535995,"1946","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19461216.5,"mol m-3",0.21032726764679,"1946","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19470116.5,"mol m-3",0.210992038249969,"1947","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19470215,"mol m-3",0.210792556405067,"1947","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19470316.5,"mol m-3",0.210317432880402,"1947","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19470416,"mol m-3",0.209699138998985,"1947","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19470516.5,"mol m-3",0.209677487611771,"1947","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19470616,"mol m-3",0.20953905582428,"1947","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19470716.5,"mol m-3",0.208345159888268,"1947","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19470816.5,"mol m-3",0.207516387104988,"1947","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19470916,"mol m-3",0.207612305879593,"1947","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19471016.5,"mol m-3",0.207961797714233,"1947","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19471116,"mol m-3",0.208498761057854,"1947","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19471216.5,"mol m-3",0.209729939699173,"1947","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19480116.5,"mol m-3",0.210712939500809,"1948","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19480215,"mol m-3",0.210453450679779,"1948","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19480316.5,"mol m-3",0.210043534636497,"1948","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19480416,"mol m-3",0.209677770733833,"1948","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19480516.5,"mol m-3",0.20979517698288,"1948","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19480616,"mol m-3",0.209872230887413,"1948","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19480716.5,"mol m-3",0.208881482481956,"1948","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19480816.5,"mol m-3",0.207996681332588,"1948","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19480916,"mol m-3",0.207875430583954,"1948","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19481016.5,"mol m-3",0.208124548196793,"1948","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19481116,"mol m-3",0.208535462617874,"1948","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19481216.5,"mol m-3",0.209917142987251,"1948","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19490116.5,"mol m-3",0.21064281463623,"1949","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19490215,"mol m-3",0.210575118660927,"1949","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19490316.5,"mol m-3",0.210594221949577,"1949","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19490416,"mol m-3",0.210214555263519,"1949","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19490516.5,"mol m-3",0.210449486970901,"1949","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19490616,"mol m-3",0.210240170359612,"1949","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19490716.5,"mol m-3",0.20950211584568,"1949","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19490816.5,"mol m-3",0.208677172660828,"1949","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19490916,"mol m-3",0.208588242530823,"1949","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19491016.5,"mol m-3",0.208794414997101,"1949","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19491116,"mol m-3",0.209184393286705,"1949","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19491216.5,"mol m-3",0.21052397787571,"1949","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19500116.5,"mol m-3",0.211350187659264,"1950","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19500215,"mol m-3",0.211325362324715,"1950","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19500316.5,"mol m-3",0.211064875125885,"1950","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19500416,"mol m-3",0.210536479949951,"1950","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19500516.5,"mol m-3",0.210103332996368,"1950","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19500616,"mol m-3",0.210186749696732,"1950","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19500716.5,"mol m-3",0.209178864955902,"1950","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19500816.5,"mol m-3",0.208031818270683,"1950","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19500916,"mol m-3",0.207841351628304,"1950","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19501016.5,"mol m-3",0.208266004920006,"1950","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19501116,"mol m-3",0.208803996443748,"1950","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19501216.5,"mol m-3",0.210077434778214,"1950","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19510116.5,"mol m-3",0.210977658629417,"1951","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19510215,"mol m-3",0.210999235510826,"1951","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19510316.5,"mol m-3",0.210587084293365,"1951","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19510416,"mol m-3",0.210106074810028,"1951","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19510516.5,"mol m-3",0.209859892725945,"1951","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19510616,"mol m-3",0.209671437740326,"1951","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19510716.5,"mol m-3",0.208781972527504,"1951","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19510816.5,"mol m-3",0.207641586661339,"1951","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19510916,"mol m-3",0.20740818977356,"1951","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19511016.5,"mol m-3",0.207709342241287,"1951","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19511116,"mol m-3",0.207936644554138,"1951","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19511216.5,"mol m-3",0.209172606468201,"1951","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19520116.5,"mol m-3",0.209894418716431,"1952","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19520215,"mol m-3",0.209695145487785,"1952","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19520316.5,"mol m-3",0.209230124950409,"1952","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19520416,"mol m-3",0.208677679300308,"1952","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19520516.5,"mol m-3",0.208255365490913,"1952","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19520616,"mol m-3",0.208242401480675,"1952","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19520716.5,"mol m-3",0.207294031977654,"1952","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19520816.5,"mol m-3",0.20645460486412,"1952","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19520916,"mol m-3",0.206373974680901,"1952","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19521016.5,"mol m-3",0.206827133893967,"1952","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19521116,"mol m-3",0.20700404047966,"1952","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19521216.5,"mol m-3",0.208288431167603,"1952","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19530116.5,"mol m-3",0.209240183234215,"1953","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19530215,"mol m-3",0.209292158484459,"1953","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19530316.5,"mol m-3",0.209137618541718,"1953","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19530416,"mol m-3",0.208616226911545,"1953","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19530516.5,"mol m-3",0.208452850580215,"1953","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19530616,"mol m-3",0.208573937416077,"1953","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19530716.5,"mol m-3",0.207559749484062,"1953","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19530816.5,"mol m-3",0.206596076488495,"1953","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19530916,"mol m-3",0.206729248166084,"1953","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19531016.5,"mol m-3",0.207240179181099,"1953","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19531116,"mol m-3",0.207822680473328,"1953","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19531216.5,"mol m-3",0.209094658493996,"1953","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19540116.5,"mol m-3",0.209858536720276,"1954","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19540215,"mol m-3",0.209691315889359,"1954","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19540316.5,"mol m-3",0.209135219454765,"1954","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19540416,"mol m-3",0.208888739347458,"1954","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19540516.5,"mol m-3",0.209080293774605,"1954","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19540616,"mol m-3",0.209207147359848,"1954","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19540716.5,"mol m-3",0.207890897989273,"1954","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19540816.5,"mol m-3",0.206732004880905,"1954","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19540916,"mol m-3",0.206598952412605,"1954","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19541016.5,"mol m-3",0.206954464316368,"1954","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19541116,"mol m-3",0.207557126879692,"1954","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19541216.5,"mol m-3",0.209060356020927,"1954","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19550116.5,"mol m-3",0.210044354200363,"1955","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19550215,"mol m-3",0.209911942481995,"1955","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19550316.5,"mol m-3",0.209698811173439,"1955","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19550416,"mol m-3",0.209222093224525,"1955","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19550516.5,"mol m-3",0.209117874503136,"1955","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19550616,"mol m-3",0.209262236952782,"1955","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19550716.5,"mol m-3",0.208222895860672,"1955","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19550816.5,"mol m-3",0.207211524248123,"1955","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19550916,"mol m-3",0.206979393959045,"1955","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19551016.5,"mol m-3",0.207247912883759,"1955","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19551116,"mol m-3",0.207453608512878,"1955","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19551216.5,"mol m-3",0.208811342716217,"1955","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19560116.5,"mol m-3",0.209656268358231,"1956","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19560215,"mol m-3",0.209231838583946,"1956","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19560316.5,"mol m-3",0.208741143345833,"1956","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19560416,"mol m-3",0.208437234163284,"1956","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19560516.5,"mol m-3",0.208456888794899,"1956","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19560616,"mol m-3",0.208259031176567,"1956","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19560716.5,"mol m-3",0.207371443510056,"1956","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19560816.5,"mol m-3",0.206654384732246,"1956","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19560916,"mol m-3",0.206536307930946,"1956","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19561016.5,"mol m-3",0.206789702177048,"1956","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19561116,"mol m-3",0.206903979182243,"1956","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19561216.5,"mol m-3",0.207800582051277,"1956","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19570116.5,"mol m-3",0.208711519837379,"1957","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19570215,"mol m-3",0.208783596754074,"1957","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19570316.5,"mol m-3",0.208595901727676,"1957","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19570416,"mol m-3",0.208445236086845,"1957","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19570516.5,"mol m-3",0.208579406142235,"1957","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19570616,"mol m-3",0.208579152822495,"1957","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19570716.5,"mol m-3",0.207704663276672,"1957","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19570816.5,"mol m-3",0.206769093871117,"1957","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19570916,"mol m-3",0.206827387213707,"1957","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19571016.5,"mol m-3",0.206918835639954,"1957","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19571116,"mol m-3",0.207327216863632,"1957","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19571216.5,"mol m-3",0.208425804972649,"1957","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19580116.5,"mol m-3",0.20934185385704,"1958","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19580215,"mol m-3",0.209027409553528,"1958","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19580316.5,"mol m-3",0.208438336849213,"1958","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19580416,"mol m-3",0.208180963993073,"1958","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19580516.5,"mol m-3",0.208424344658852,"1958","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19580616,"mol m-3",0.208687976002693,"1958","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19580716.5,"mol m-3",0.207773357629776,"1958","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19580816.5,"mol m-3",0.206709772348404,"1958","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19580916,"mol m-3",0.206886887550354,"1958","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19581016.5,"mol m-3",0.207198455929756,"1958","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19581116,"mol m-3",0.207360252737999,"1958","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19581216.5,"mol m-3",0.208406448364258,"1958","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19590116.5,"mol m-3",0.209195643663406,"1959","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19590215,"mol m-3",0.209113016724586,"1959","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19590316.5,"mol m-3",0.208821311593056,"1959","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19590416,"mol m-3",0.208446696400642,"1959","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19590516.5,"mol m-3",0.208479732275009,"1959","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19590616,"mol m-3",0.208570241928101,"1959","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19590716.5,"mol m-3",0.207605481147766,"1959","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19590816.5,"mol m-3",0.206616103649139,"1959","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19590916,"mol m-3",0.206423848867416,"1959","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19591016.5,"mol m-3",0.206764429807663,"1959","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19591116,"mol m-3",0.207168653607368,"1959","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19591216.5,"mol m-3",0.208674848079681,"1959","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19600116.5,"mol m-3",0.209590688347816,"1960","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19600215,"mol m-3",0.209284454584122,"1960","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19600316.5,"mol m-3",0.208997994661331,"1960","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19600416,"mol m-3",0.208545073866844,"1960","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19600516.5,"mol m-3",0.208600968122482,"1960","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19600616,"mol m-3",0.2083880007267,"1960","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19600716.5,"mol m-3",0.207190603017807,"1960","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19600816.5,"mol m-3",0.206215605139732,"1960","08","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19600916,"mol m-3",0.206217020750046,"1960","09","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19601016.5,"mol m-3",0.206312209367752,"1960","10","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19601116,"mol m-3",0.206823602318764,"1960","11","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19601216.5,"mol m-3",0.207970499992371,"1960","12","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19610116.5,"mol m-3",0.208865165710449,"1961","01","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19610215,"mol m-3",0.208879023790359,"1961","02","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19610316.5,"mol m-3",0.208516806364059,"1961","03","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19610416,"mol m-3",0.207893654704094,"1961","04","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19610516.5,"mol m-3",0.207659885287285,"1961","05","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19610616,"mol m-3",0.207674086093903,"1961","06","CESM1-BGC","historical","co3","r1i1p1","fldmean"
19610716.5,"mol m-3",0.206716135144234,"1961","07","CESM1-BGC","historical","co3","r1i1p1","fldmean"
